is_bad,emp_length,home_ownership,annual_inc,verification_status,debt_to_income,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,state_income,balance_open_acc,income_balance,open_total,years_of_cr_line,purpose_cat_clean,Notes_na,Note_na,Note_length
0,4,RENT,40000,not verified,24.15,0,0,8,0,10.03359434,87.6,30,1,PC4,11.30927812,7.954108895,1.756080428,0.266666667,12.92876712,debt consolidation,0," I am consolidating my credit cards, these companies have raised my APR's because of one card company that processes payments in three days online, I did not read the fine print and thought I was paying on time.  I have tried to work with them with no avail, I am closing these accounts and vowing to keep my business with companies that I can trust.  Thank you for your interest, I truly appreciate your assistance.<br/> Borrower added on 04/06/10 > I want to add that I work for VSP, a Forbes top 100 company for nine years, I have been at my job for almost five years, my income is very secure.  Thanks again.<br/>",645
1,1,RENT,48000,not verified,20.6,2,2,21,0,9.253591414,50.7,30,1,PC2,11.30927812,6.208973205,4.597260799,0.7,10.26027397,individual major expenses,0,568480 added on 11/09/09 > Thanks<br/>,38
0,3,OWN,39000,VERIFIED - income source,7.14,0,0,6,0,8.114025442,16.5,15,2,PC2,11.39142428,6.321966617,11.67664671,0.4,10.9260274,individual major expenses,1,NA,0
0,3,RENT,33000,not verified,8.69,0,0,6,0,8.798152718,88.3,9,2,PC1,11.19711823,7.006242226,4.984141368,0.666666667,8.591780822,individual major expenses,0, Help my mother to finish her house<br><br> Borrower added on 12/11/11 > Renovation of my apartment<br>,131
0,10,RENT,32400,VERIFIED - income source,19.04,0,3,11,0,9.296884973,13,22,3,PC5,10.99765665,6.898897987,2.971659176,0.5,21.52054795,debt consolidation,1,NA,0
0,9,RENT,125000,VERIFIED - income source,6.77,0,2,15,0,11.04686485,33.5,37,3,PC2,11.39460353,8.344489237,1.980856998,0.405405405,13.84383562,individual major expenses,0, I have added a 4th unit to my 3 unit home.  The town zoning requires that I do some additional work to the property before they will approve the 4th unit.  The current rents ($2700 per month) cover all current property expenses.  The rents will go up to $3100 monthly with the additional unit.  Current rents are enough to cover this loan as well.<br/>,381
0,1,MORTGAGE,111000,not verified,11.78,0,4,15,0,10.26639305,53.9,48,1,PC4,11.19309203,7.558308062,3.861003861,0.3125,15.17808219,debt consolidation,0," I am a prudent borrower who loves this idea of the Lending Club. I just want to consolidate my debt and pay it off in 3 years or less. Me & my husband both make over 6 figures and we are both well respected professionals in our fields. If this experience is a positive one, I'd love to invest in others looking to get loans.<br/>",358
1,4,RENT,34000,not verified,16.02,0,0,3,0,8.349484347,93.9,15,2,PC3,11.38109548,7.250635512,8.04352969,0.2,9.756164384,individual major expenses,1,NA,0
0,10,MORTGAGE,67000,VERIFIED - income source,24.73,0,0,15,0,9.628984915,58.5,31,3,PC5,11.11845964,6.920868918,4.408474799,0.483870968,10.34520548,individual major expenses,0, I plan to use the loan to pay off all of my credit cards so I can save money and get out of debt quicker.  I am current on all my bills and just want to get out of debt.  I have had the same job for over 10 years.<br>,246
0,5,MORTGAGE,80000,VERIFIED - income,17.86,0,4,7,0,9.834137474,53.5,25,1,PC5,11.30927812,7.888173733,4.287475213,0.28,6.838356164,individual major expenses,0, Loan from Lending Tree<br/>,56
0,2,MORTGAGE,27036,VERIFIED - income source,13.98,0,1,11,0,8.930494185,62,12,3,PC3,11.17116728,6.532466611,3.577136809,0.916666667,3.087671233,individual major expenses,0," I'm currently paying $530 a month to credit cards and barely putting a dent in it. I plan to continue the larger payment, but with the lower interest rate, I hope to pay off the debt much faster. I work as a CNA in a mental hospital, a very steady job, and have had this job for over 2 years. I've never been late or missed a payment on anything, regardless of my circumstances.<br/>",412
0,1,RENT,50000,VERIFIED - income source,21.46,0,0,7,0,9.304832035,71.4,11,3,PC2,11.36866241,7.358830898,4.549590537,0.636363636,5.424657534,individual major expenses,1,NA,0
0,10,MORTGAGE,75000,not verified,20.53,0,1,9,1,8.186742787,71.8,34,3,PC3,11.0719368,5.989239852,20.87973274,0.264705882,9.594520548,debt consolidation,1,NA,0
0,7,MORTGAGE,180000,VERIFIED - income,11.15,0,1,13,0,11.04686485,94.6,24,3,PC2,11.36866241,8.799134442,1.261829653,0.541666667,13.43013699,debt consolidation,1,NA,0
0,10,MORTGAGE,93000,VERIFIED - income,10.9,0,0,11,0,9.360052645,35.3,32,2,PC4,10.99765665,6.962071273,8.007577062,0.34375,17.68493151,debt consolidation,0, Debt consolidation!!<br/> Borrower added on 04/28/11 > I am requesting this loan amount to consolidate debt.  I am a good candidate because i have been at my currect employment for 10 yrs and currently have a score 821<br/>,252
0,1,RENT,35000,VERIFIED - income,18.31,0,0,4,0,8.590815331,56.1,10,1,PC2,11.31689842,7.204335148,6.504367218,0.4,4.254794521,small business,1,NA,0
0,2,MORTGAGE,118000,not verified,20.82,2,1,5,0,11.04686485,92.3,17,1,PC2,11.30927812,8.799134442,0.718093523,0.294117647,25.85205479,small business,0,"We sell two lines of unique medical disposables. We have been working at this for two years and are at a turning point in our company. We have been using our savings first but, now we need more capital to take our business to a new level. We have an excellent opportunity to become the national distributor for a unique communication product for critical care patients and have been given an exclusive territory for a product that is doing very well around the country. We know how to keep expenses down and do all of the leg work ourselves, i.e., accounting, marketing, training, sales, customer care and relationship building. We want to keep going and we need a little more capital to do it.  Thank you, Dale and Gregg Alexander",731
0,4,OWN,24000,VERIFIED - income,7.5,0,0,4,0,9.243291472,63,8,1,PC4,11.30927812,7.856900348,2.322430811,0.5,12.92876712,individual major expenses,0, This loan is for my granddaughters tuition.   Please expedite.  Thank you.<br/> Borrower added on 05/27/10 > I really need this money by Tuesday of next  week so my granddaughter can graduate.<br/>,226
0,3,MORTGAGE,96000,VERIFIED - income,8.63,0,4,11,0,7.003065459,2.7,26,2,PC5,11.28040055,4.604260682,87.35213831,0.423076923,24.35342466,individual major expenses,0, It is not a debt at this time but for medical and therapeutic treatment for our son.   We pay our credit cards off monthly and prefer to have the cost of his procedures and treatment in one loan .<br/>,230
0,1,RENT,45000,VERIFIED - income source,11.04,0,3,8,0,9.427224373,76.2,15,2,PC1,11.28040055,7.347702326,3.622896707,0.533333333,4.169863014,individual major expenses,1,NA,0
1,1,RENT,55000,VERIFIED - income,6.41,0,2,9,0,7.566828479,11.4,14,1,PC1,11.38108407,5.369086437,28.4679089,0.642857143,6.838356164,small business,0,"LOAN PURPOSE  This loan will be used by my business partner and I to buy an under-valued, under-nourished existing business.  BUSINESS BACKGROUND  The current owner works full-time as a professional in another industry and is overwhelmed by the business. She'd rather focus on her career than run a business, and is willing to accept $99K for it, but is requiring a significant portion down. We will be putting $50K down, and pay off the remainder within 6 months.   If we end up not acquiring the business because of insufficient capital, and yet this loan is approved, it will immediately be paid back.  The business is a truck (mobile clinic) with a hydrostatic body composition dunk tank. The owners of these clinics visit gyms/fitness clubs and run body fat tests all day long, parked out front. Clubs are very eager to have the clinics there. We can hype their personal training services, draw in potential members people from the area, and we can offer a small revenue share.   BUSINESS' FINANCIALS  Tests are $45, with discounts for repeat customers. Accounting for repeats, the average price per test is $35. Most clinics operate part-time for a modest 6 hours (by choice), yielding them between 20 - 30 tests/day (5 - 6 tests/hour). Trucks in less populous areas have cash flows of $20K - $25/monthly.  Note that 20 - 30/day is an average of _all territories_, such as St. Louis, Milwaukee, etc. The populations of these areas are _far_ thinner in comparison to the region we will be taking over, which is everything south of LA. Only one clinic has the rights to a greater population--Northern California-- which performs very well, with tests in the 30 - 40 tests/day range, operating less than 8 hours/day. We will be operating for more hours to support the great demand in our region: 12 - 16, instead of merely 6 or 8. The only days the clinic will not be in operation are the major holidays (e.g. Thanksgiving, Christmas).  Monthly operating costs are very low: $2,000 - $3,000, plus hourly staffing.  CASH FLOW  Based on the data from existing clinics, we've projected two estimates of cash flow. With operating expenses so low, we could do half our projections and _still_ be profitable.  Conservative:  	$35/test x 35 tests/day x 30 days = $37K/month.  Projected:  	$35/test x 45 tests/day x 30 days = $47K/month.  MY BACKGROUND/FINANCES  I've been employed at a technology company that sells data to Fortune 500 companies since graduating with a BA in Business Management of IS in 2006. My role is Lead Developer (programmer) of the software development team. Yearly income is $55K, and I have unexercised stock options whose shares constitute 1.4% of the company. 	  Money in/month:   	$4,583.33 gross  Money out/month:  	* Rent: $400 	* Student loans: $275 	* Food: $400 	* Cell and utilities: $200 	* Credit card payments: $75 	* No vehicle expenses; public transportation at $70 	* Medical: $30 	* Misc.: $250 	Total: $1,700 +/- 100  MY BUSINESS PARTNER  My partner is the owner of a Cold Stone Creamery (gourmet ice cream), which he paid for in cash. Since taking ownership of the Cold Stone, same-store sales have increased 14%--one of the highest increases of all 1,400 stores nationwide.",3215
1,10,RENT,180000,VERIFIED - income,16.29,0,0,6,0,10.8755346,64.7,23,3,PC3,10.99765665,8.799134442,3.499413612,0.260869565,12.09315068,debt consolidation,1,NA,0
1,2,RENT,93500,VERIFIED - income,14.57,0,3,15,0,10.23616689,66.3,31,3,PC5,11.30927812,7.528080839,3.352095508,0.483870968,10.00821918,debt consolidation,0,"I will use the funds to pay credit cards that were used to pay medical bills.  The former patient has regained health and is well now.  I hold myself to the highest ethical and moral standards.  I will pay off these debts directly to the credit card companies if I have to, but I would prefer that the interest I pay go to another human being than to the credit card companies.  I have a very stable career that is necessary and not tied to the weary economy.  I have never been out of work or had a job that was less than full-time since I have been an adult.  My intention is to pay off the credit cards immediately and close all but 3 of them (for emergencies and to increase FICO score).  Before this medical crisis occurred, I had never in my life had a revolving balance on a credit card.  I am current on all of my cards and payments, and I have never had a late payment or even bounced a check.  I take my finances very seriously.  Please ask me any questions that you may have.  I posted my monthly expenses as a response to a lender question, so they should be visible. Thank you for your time.  Overhead:<br/>Rent: $1570/month (apartment--have lived here over 2 years and planning to stay for several more)<br/>Utilities: $300/month (including internet/tv/cell phone)<br/>Health Insurance: $340/month (including dental--auto-deducted from my paycheck)<br/>Gasoline: $250/month (commute--can vary up to ~$40 more or less)<br/>Student loans: $196.23/month (one is currently deferred)<br/>Groceries: $200/month<br/>Vitamins/Supplements: $100/month<br/>Life insurance: $252/year<br/>Car/Renter's insurance: $1,000/year (paid semi-annually) <br/>No car payments<br/>No taxes owed<br/>Never had a late payment<br/>Never missed any payment<br/> Borrower added on 08/19/11 > I will use the funds to pay credit cards that were used to pay medical bills.  The former patient has regained health and is well now.  I hold myself to the highest ethical and moral standards.  I will pay off these debts directly to the credit card companies if I have to, but I would prefer that the interest I pay go to another human being than to the credit card companies.  I have a very stable career that is necessary and not tied to the weary economy.  I have never been out of work or had a job that was less than full-time since I have been an adult.  My intention is to pay off the credit cards immediately and close all but 3 of them (for emergencies and to increase FICO score).  Before this medical crisis occurred, I had never in my life had a revolving balance on a credit card.  I am current on all of my cards and payments, and I have never had a late payment or even bounced a check.  I take my finances very seriously.  Please ask me any questions that you may have.<br/> Borrower added on 08/30/11 > Please seriously consider funding this loan.  There are only 2 days left. I have NEVER once broken a financial contract (or any other kind) in any way.  I have the highest respect for this process and for the people involved.  I hope to be on be on the other side of this process soon, as an investor, helping others on their road to financial wellness.  Thank you for your consideration.<br/>null Borrower added on 08/30/11 > I thought it is important to add that have my CPA license and an MBA in Management with a focus on Tax.  I have been in this industry full-time for over 8 years (I got a great job immediately after I finished my masters).  I have much room to grow in this field, as I am dedicated to everything I do.  I do non-profit and volunteer work as often as I can.  <br/>In no way am I judging others, but I thought it important for you to know--that for me, bankruptcy is NOT an option.  As long as I have breath in me and can move, I will be working, accomplishing, giving back to the world.  If I were you, I would want to know these things.<br/>",3894
